name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
pBeans,2,net.sourceforge.pbeans.DefaultStoreInfo,21,1,0,11,123,156,1,11,16,0.932142857,2106,1,2,0,0.211111111,0,0,98.61904762,35,2.6667,0
pBeans,2,net.sourceforge.pbeans.SimpleOperator,5,1,0,1,10,0,1,1,5,0,46,1,0,0,0.533333333,0,0,8,3,1.2,0
pBeans,2,net.sourceforge.pbeans.annotations.TransientProperty,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pBeans,2,net.sourceforge.pbeans.PersistentMap,14,1,0,4,41,33,2,4,11,0.576923077,345,1,1,0,0.428571429,0,0,23.5,2,1,1
pBeans,2,net.sourceforge.pbeans.annotations.PropertyIndex,3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.data.ResultsIterator,1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.annotations.PersistentClass,6,1,0,2,6,15,1,1,6,2,6,0,0,0,1,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.MultiValueContainer,4,1,0,2,9,0,1,1,4,0,28,1,0,0,0.625,0,0,5.75,1,0.75,0
pBeans,2,net.sourceforge.pbeans.servlet.ServletAccess,6,1,0,3,32,13,0,3,4,1.114285714,324,1,0,0,0.4,0,0,51.83333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.servlet.InitServlet,3,3,0,3,13,3,1,2,2,2,79,0,0,0.923076923,0.555555556,1,1,25.33333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.PersistentID,6,1,0,7,10,0,7,0,4,0,47,1,0,0,0.333333333,1,1,6.666666667,3,1.1667,2
pBeans,2,net.sourceforge.pbeans.Criteria,20,3,0,4,28,70,1,3,20,0.5,257,1,2,0.794117647,0.47,1,1,11.65,2,0.8,1
pBeans,2,net.sourceforge.pbeans.servlet.UpdateResult,3,1,0,1,6,0,1,0,2,0,22,1,0,0,0.666666667,0,0,6,2,1,0
pBeans,2,net.sourceforge.pbeans.util.NameValueArray,2,1,0,3,3,0,3,0,2,0.333333333,30,0,0,0,0.75,0,0,12.5,1,0.5,0
pBeans,2,net.sourceforge.pbeans.data.DefaultDatabaseFactory,4,1,0,4,28,0,1,3,4,0.444444444,193,1,0,0,0.5,0,0,46.5,1,0.75,0
pBeans,2,net.sourceforge.pbeans.data.BeanWrapper,1,1,0,3,2,0,3,0,1,2,12,0,0,0,1,0,0,9,0,0,0
pBeans,2,net.sourceforge.pbeans.LogicalOperator,2,1,0,3,3,1,3,1,1,1,15,0,2,0,1,0,0,5.5,1,0.5,1
pBeans,2,net.sourceforge.pbeans.data.Database,16,1,0,7,16,120,4,3,16,2,16,0,0,0,0.192708333,0,0,0,1,1,2
pBeans,2,net.sourceforge.pbeans.GlobalPersistentID,8,1,0,9,24,0,8,1,8,0.142857143,110,1,1,0,0.325,1,1,12.5,4,1.25,1
pBeans,2,net.sourceforge.pbeans.servlet.RequestHelper,7,1,0,7,32,9,0,7,7,0.611111111,244,1,0,0,0.469387755,0,0,33.42857143,1,0.7143,0
pBeans,2,net.sourceforge.pbeans.annotations.PersistentProperty,4,1,0,1,4,6,1,0,4,2,4,0,0,0,1,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.data.ConnectionPool,10,1,0,2,30,11,2,1,4,0.73015873,209,1,0,0,0.361111111,0,0,19.2,1,0.8,2
pBeans,2,net.sourceforge.pbeans.Operator,3,1,0,3,4,3,3,1,2,1,40,0,6,0,0.75,0,0,10.33333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.data.hsqldb.DatabaseImpl,12,2,0,4,45,64,0,4,4,0.909090909,352,1,0,0.825396825,0.296296296,2,2,28.25,6,1.5,0
