name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
TermoProjekt,1,termoprojektprogram.SesjaKadrowegoDAO_MySQL,3,1,0,6,26,3,1,5,3,2,230,0,0,0,0.666666667,0,0,75.66666667,2,1.3333,0
TermoProjekt,1,termoprojektprogram.UzytkownikTO,2,1,0,10,3,0,8,2,1,0.8,31,0.2,2,0,0.75,0,0,12,1,0.5,0
TermoProjekt,1,termoprojektprogram.Pracownik,5,1,0,11,9,0,10,3,4,0.5,88,0,1,0,0.8,0,0,14.8,3,1,1
TermoProjekt,1,termoprojektprogram.Projekt,6,1,0,10,13,0,6,4,6,0,225,1,1,0,0.416666667,0,0,36.16666667,1,0.6667,0
TermoProjekt,1,termoprojektprogram.SesjaKadrowego,3,2,0,7,7,0,1,6,3,0,30,0,1,0.666666667,0.555555556,1,3,8.666666667,2,1,1
TermoProjekt,1,termoprojektprogram.DodajProjektDialog,8,6,0,9,52,24,4,9,3,0.6,509,1,1,0.985882353,0.291666667,0,0,60.75,2,0.875,1
TermoProjekt,1,termoprojektprogram.SesjaKierownikaProjektuDAO,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
TermoProjekt,1,termoprojektprogram.SesjaKierownikaPrzedsiebiorstwa,6,2,0,13,26,0,1,12,6,0.8,184,0,1,0.444444444,0.433333333,1,3,29.5,1,0.8333,0
TermoProjekt,1,termoprojektprogram.PracownikDAO,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.833333333,0,0,0,1,1,0
TermoProjekt,1,termoprojektprogram.ProjektDAO_MySQL,5,1,0,5,26,10,1,4,5,2,430,0,0,0,0.6,0,0,85,2,1,1
TermoProjekt,1,termoprojektprogram.SesjaKierownikaProjektuDAO_MySQL,2,1,0,4,20,1,1,3,2,2,81,0,0,0,0.75,0,0,39.5,2,1,0
TermoProjekt,1,termoprojektprogram.EdytujStanZaawansowaniaProjektuDialog,7,6,0,9,41,11,3,9,1,0.633333333,217,0.8,2,0.985882353,0.333333333,0,0,29.28571429,1,0.8571,0
TermoProjekt,1,termoprojektprogram.ProjektTO,4,1,0,11,7,4,10,1,2,1.233333333,48,0.1,0,0,0.625,0,0,8.5,1,0.5,0
TermoProjekt,1,termoprojektprogram.SesjaKierownikaProjektu,5,2,0,12,22,0,1,11,5,0.75,167,1,1,0.5,0.44,1,3,32.2,1,0.8,0
TermoProjekt,1,termoprojektprogram.PracownikWalid,2,1,0,3,3,0,3,0,1,0,51,0,0,0,1,0,0,21.5,7,3.5,0
TermoProjekt,1,termoprojektprogram.EdytujPracownikaDialog,7,6,0,6,51,11,3,6,1,0.635416667,590,1,2,0.985882353,0.333333333,0,0,81,8,1.8571,1
TermoProjekt,1,termoprojektprogram.typUzytEnu,6,2,0,7,9,7,7,0,4,0.857142857,116,0.285714286,6,0.733333333,0.4,1,1,17.16666667,3,1,0
TermoProjekt,1,termoprojektprogram.SesjaKadrowegoDAO,2,1,0,5,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
TermoProjekt,1,termoprojektprogram.Sesja,5,1,4,10,11,0,6,4,5,0,64,1,1,0,0.6,0,0,11.6,1,0.8,0
TermoProjekt,1,termoprojektprogram.LogujException,2,3,0,10,3,0,10,0,1,0,16,1,0,0.928571429,0.666666667,0,0,6.5,1,0.5,0
TermoProjekt,1,termoprojektprogram.MySQLConnector,4,1,0,7,10,0,7,0,2,0.611111111,55,1,0,0,0.333333333,0,0,11.25,1,0.5,1
TermoProjekt,1,termoprojektprogram.UzytkownikDAO_MySQL,3,1,0,7,25,3,1,6,3,2,172,0,0,0,0.555555556,0,0,56.33333333,2,1,1
TermoProjekt,1,termoprojektprogram.ProjektDAO,4,1,0,4,4,6,3,1,4,2,4,0,0,0,0.666666667,0,0,0,1,1,0
