name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
forrest,0.7,org.apache.forrest.sourcetype.SourceTypeAction,3,2,0,24,43,0,0,24,3,0.75,247,1,0,0.714285714,0.428571429,0,0,80.66666667,1,0.6667,0
forrest,0.7,org.apache.forrest.locationmap.lm.SelectNode,3,3,0,13,30,0,2,13,3,0.625,216,1,2,0.818181818,0.444444444,2,2,69.66666667,1,0.6667,0
forrest,0.7,org.apache.forrest.sourcetype.SourceInfo,14,1,0,7,19,69,7,0,14,0.897435897,81,1,0,0,0.785714286,0,0,4.357142857,1,0.9286,0
forrest,0.7,org.apache.forrest.locationmap.lm.LocatorNode,5,3,0,14,34,2,4,13,3,0.666666667,235,1,2,0.692307692,0.333333333,1,1,45.4,1,0.8,0
forrest,0.7,org.apache.forrest.xni.XNIConfigurableFileGenerator,8,5,0,19,43,8,1,19,8,0.821428571,305,0.25,0,0.65,0.3,1,1,36.625,2,1.125,0
forrest,0.7,org.apache.forrest.sourceexists.SourceExistsSelector,3,2,0,10,14,0,0,10,3,0,97,0,0,0.714285714,0.466666667,0,0,31,2,1,0
forrest,0.7,org.apache.forrest.sourcetype.SourceTypeRule,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,0
forrest,0.7,org.apache.forrest.log.ForrestLogTargetFactory,2,5,0,5,12,1,0,5,2,2,43,0,0,0.933333333,0.75,0,0,20.5,1,0.5,0
forrest,0.7,org.apache.forrest.locationmap.lm.AbstractNode,5,2,4,13,28,6,4,9,3,0.625,138,1,0,0.555555556,0.48,0,0,26.2,1,0.8,0
forrest,0.7,org.apache.forrest.conf.AntPropertiesModule,5,4,0,12,20,6,0,12,3,0.5,88,1,0,0.789473684,0.4,1,1,16.2,1,0.8,0
forrest,0.7,org.apache.forrest.sourcetype.SourceType,4,1,0,9,24,0,1,8,4,0.5,144,1,0,0,0.5,0,0,34.5,4,1.5,1
forrest,0.7,org.apache.forrest.locationmap.RegexpLocationMapMatcher,2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,0
forrest,0.7,org.apache.forrest.conf.ForrestConfModule,10,3,0,16,42,37,0,16,5,0.925925926,340,1,1,0.5,0.366666667,1,1,32.4,2,1.1,8
forrest,0.7,org.apache.forrest.locationmap.lm.LocationMap,7,2,0,15,48,5,2,14,4,0.9375,364,0.5,2,0.454545455,0.371428571,0,0,49.85714286,2,1,2
forrest,0.7,org.apache.forrest.locationmap.lm.MatchNode,3,3,0,13,33,0,2,13,3,0.6,234,1,2,0.818181818,0.444444444,2,2,75.33333333,1,0.6667,0
forrest,0.7,org.apache.forrest.locationmap.WildcardLocationMapHintMatcher,2,4,0,2,4,1,0,2,1,2,10,0,0,0.9,0.666666667,1,1,4,1,0.5,0
forrest,0.7,org.apache.forrest.locationmap.WildcardLocationMapMatcher,2,4,0,5,13,1,0,5,1,2,62,0,0,0.9,0.666666667,1,1,30,4,2,0
forrest,0.7,org.apache.forrest.conf.SkinconfTransformer,3,5,0,4,24,3,0,4,3,2,276,0,0,0.931034483,0.5,1,1,91,1,0.6667,0
forrest,0.7,org.apache.forrest.locationmap.lm.LocationNode,3,3,0,11,12,1,2,9,3,0.75,45,1,1,0.818181818,0.444444444,0,0,13.33333333,1,0.6667,0
forrest,0.7,org.apache.forrest.sourcetype.DocDeclRule,3,1,0,5,7,1,1,4,3,0.5,23,1,0,0,0.555555556,0,0,6.333333333,2,1,0
forrest,0.7,org.apache.forrest.sourcetype.ProcessingInstructionRule,3,1,0,5,9,1,1,4,3,0.5,52,1,0,0,0.555555556,0,0,15.66666667,6,2.3333,0
forrest,0.7,org.apache.forrest.util.XPathTransformer,17,6,0,13,62,88,0,13,9,0.671875,532,1,0,0.76119403,0.25,1,2,30.05882353,17,2.8235,0
forrest,0.7,org.apache.forrest.locationmap.LocationMapModule,10,2,0,17,38,35,0,17,7,0.722222222,291,1,1,0.384615385,0.37037037,0,0,27.5,1,0.8,3
forrest,0.7,org.apache.forrest.conf.AntProperties,7,4,0,5,45,21,3,2,7,2,215,0,0,0.9,0.30952381,2,5,29.71428571,5,1.7143,0
forrest,0.7,org.apache.forrest.conf.ForrestConfUtils,7,1,0,4,16,21,2,2,5,1.166666667,104,0,0,0,0.238095238,0,0,13.71428571,5,1.4286,1
forrest,0.7,org.apache.forrest.util.IdGeneratorTransformer,13,6,0,16,49,38,0,16,10,0.604166667,410,1,0,0.80952381,0.213675214,1,2,30.23076923,2,1,0
forrest,0.7,org.apache.forrest.sourcetype.DocumentElementRule,3,1,0,5,13,1,1,4,3,0.5,84,1,0,0,0.555555556,0,0,26.33333333,9,3.3333,0
forrest,0.7,org.apache.forrest.sourcetype.XmlSchemaRule,3,1,0,4,13,1,0,4,3,0.5,90,1,0,0,0.555555556,0,0,28.33333333,11,4,0
forrest,0.7,org.apache.forrest.locationmap.AbstractWrappingModule,7,2,0,11,26,0,0,11,7,0.583333333,141,0,0,0.454545455,0.485714286,0,0,18.85714286,2,1,0
